time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2023-07-28 04:00:00,20.24,80.15,50.0,77.98,41.0,356.4,2.14,125.0,98533.0
2023-07-28 05:00:00,21.91,78.95,202.0,373.15,99.0,356.4,1.79,128.0,98572.0
2023-07-28 06:00:00,26.02,58.0,370.0,547.56,132.0,361.4,2.41,138.0,98592.0
2023-07-28 07:00:00,27.09,64.0,530.0,639.13,159.0,370.8,2.14,139.0,98602.0
2023-07-28 08:00:00,29.06,57.8,674.0,719.19,168.0,379.2,2.55,137.0,98582.0
2023-07-28 09:00:00,30.89,51.6,780.0,755.48,179.0,387.6,3.1,147.0,98572.0
2023-07-28 10:00:00,32.32,46.2,839.0,759.92,193.0,396.45,3.45,163.0,98572.0
2023-07-28 11:00:00,33.51,41.05,860.0,779.34,187.0,404.85,3.38,172.0,98553.0
2023-07-28 12:00:00,34.32,37.4,822.0,755.71,191.0,410.25,3.31,170.0,98524.0
2023-07-28 13:00:00,34.86,34.3,748.0,746.42,176.0,414.25,3.38,166.0,98494.0
2023-07-28 14:00:00,35.12,32.85,629.0,705.15,162.0,413.85,3.59,161.0,98446.0
2023-07-28 15:00:00,34.97,33.05,487.0,666.16,134.0,412.65,3.79,160.0,98397.0
2023-07-28 16:00:00,34.23,32.8,309.0,486.46,125.0,413.85,4.48,165.0,98378.0
2023-07-28 17:00:00,32.53,35.6,155.0,353.82,78.0,415.45,3.72,169.0,98397.0
2023-07-28 18:00:00,31.1,37.95,27.0,118.64,20.0,420.65,2.55,160.0,98407.0
2023-07-28 19:00:00,29.7,44.3,0.0,0.0,0.0,391.05,3.17,141.0,98426.0
2023-07-28 20:00:00,28.72,48.6,0.0,0.0,0.0,388.4,3.24,145.0,98436.0
2023-07-28 21:00:00,27.96,51.75,0.0,0.0,0.0,387.8,3.38,139.0,98455.0
2023-07-28 22:00:00,27.36,52.95,0.0,0.0,0.0,387.0,3.45,132.0,98475.0
2023-07-28 23:00:00,26.9,52.8,0.0,0.0,0.0,388.6,3.45,130.0,98436.0
2023-07-29 00:00:00,26.43,52.55,0.0,0.0,0.0,384.6,3.45,131.0,98417.0
2023-07-29 01:00:00,25.87,52.4,0.0,0.0,0.0,381.05,3.45,132.0,98436.0
2023-07-29 02:00:00,25.36,52.8,0.0,0.0,0.0,376.6,3.38,138.0,98436.0
2023-07-29 03:00:00,24.82,54.15,0.0,0.0,0.0,372.8,3.24,143.0,98426.0
2023-07-29 04:00:00,24.27,57.6,45.0,53.39,39.0,369.0,3.1,148.0,98465.0
2023-07-29 05:00:00,24.44,61.1,184.0,278.17,108.0,368.6,2.48,158.0,98494.0
2023-07-29 06:00:00,25.59,60.3,352.0,469.85,149.0,372.6,2.41,180.0,98485.0
2023-07-29 07:00:00,26.71,60.65,516.0,593.35,173.0,376.8,2.0,174.0,98494.0
2023-07-29 08:00:00,27.91,58.75,664.0,691.55,179.0,383.2,1.72,206.0,98475.0
2023-07-29 09:00:00,29.3,55.15,769.0,725.99,193.0,398.45,1.93,242.0,98494.0
2023-07-29 10:00:00,30.48,50.85,818.0,701.62,223.0,410.85,2.48,268.0,98533.0
2023-07-29 11:00:00,30.97,49.7,826.0,684.85,236.0,420.05,2.76,286.0,98475.0
2023-07-29 12:00:00,31.2,48.9,781.0,638.75,249.0,419.85,2.34,302.0,98417.0
2023-07-29 13:00:00,31.57,47.2,733.0,704.09,195.0,418.25,1.72,300.0,98348.0
2023-07-29 14:00:00,31.86,45.8,613.0,651.62,183.0,414.65,1.93,265.0,98173.0
2023-07-29 15:00:00,31.09,45.05,411.0,369.78,216.0,418.85,1.93,217.0,98134.0
2023-07-29 16:00:00,29.79,45.9,278.0,343.57,149.0,422.45,1.17,170.0,98124.0
2023-07-29 17:00:00,29.55,50.1,156.0,382.06,74.0,414.65,0.69,148.0,98085.0
2023-07-29 18:00:00,28.61,52.95,15.0,17.93,14.0,412.45,1.31,91.0,98027.0
2023-07-29 19:00:00,24.97,75.5,0.0,0.0,0.0,405.05,0.41,92.0,98066.0
2023-07-29 20:00:00,23.03,87.6,0.0,0.0,0.0,401.25,2.55,289.0,98222.0
2023-07-29 21:00:00,21.87,92.1,0.0,0.0,0.0,403.45,3.1,288.0,98358.0
2023-07-29 22:00:00,21.66,87.65,0.0,0.0,0.0,397.25,4.21,282.0,98494.0
2023-07-29 23:00:00,20.64,82.65,0.0,0.0,0.0,371.2,4.9,290.0,98611.0
2023-07-30 00:00:00,19.61,78.7,0.0,0.0,0.0,355.6,5.03,290.0,98660.0
2023-07-30 01:00:00,19.25,78.95,0.0,0.0,0.0,355.25,4.83,282.0,98806.0
2023-07-30 02:00:00,19.29,78.35,0.0,0.0,0.0,372.4,4.76,278.0,98826.0
2023-07-30 03:00:00,19.41,76.75,0.0,0.0,0.0,388.4,4.55,279.0,98826.0
2023-07-30 04:00:00,19.33,75.95,32.0,9.15,31.0,391.65,4.21,281.0,98835.0
2023-07-30 05:00:00,19.25,75.1,38.0,0.0,38.0,380.4,4.34,288.0,98874.0
2023-07-30 06:00:00,19.46,73.7,99.0,0.0,99.0,371.6,4.97,293.0,98942.0
2023-07-30 07:00:00,19.89,67.65,119.0,0.0,119.0,375.8,5.31,307.0,99020.0
2023-07-30 08:00:00,19.54,69.85,288.0,15.74,277.0,381.4,4.97,305.0,99069.0
2023-07-30 09:00:00,19.35,73.85,330.0,15.17,318.0,374.4,4.41,306.0,99108.0
2023-07-30 10:00:00,20.02,71.25,711.0,427.93,349.0,380.0,4.62,310.0,99098.0
2023-07-30 11:00:00,21.62,61.3,815.0,658.61,249.0,370.2,4.83,316.0,99059.0
2023-07-30 12:00:00,23.54,50.5,583.0,214.28,405.0,347.8,5.03,317.0,99020.0
2023-07-30 13:00:00,24.17,45.4,649.0,462.05,297.0,358.4,4.9,316.0,99011.0
2023-07-30 14:00:00,24.51,43.2,291.0,25.86,274.0,360.2,4.76,316.0,98991.0
2023-07-30 15:00:00,24.09,46.15,439.0,478.38,188.0,370.2,4.21,314.0,98991.0
2023-07-30 16:00:00,23.71,48.7,112.0,2.68,111.0,355.8,4.14,313.0,98991.0
2023-07-30 17:00:00,23.23,51.1,104.0,85.1,86.0,358.2,3.52,314.0,98991.0
2023-07-30 18:00:00,22.49,53.7,16.0,0.0,16.0,359.2,2.41,317.0,99030.0
2023-07-30 19:00:00,21.18,60.55,0.0,0.0,0.0,348.0,1.79,322.0,99098.0
2023-07-30 20:00:00,19.89,68.1,0.0,0.0,0.0,354.2,1.66,312.0,99147.0
2023-07-30 21:00:00,18.75,73.2,0.0,0.0,0.0,348.4,1.66,306.0,99166.0
2023-07-30 22:00:00,17.74,77.95,0.0,0.0,0.0,341.4,1.66,303.0,99225.0
2023-07-30 23:00:00,17.24,79.65,0.0,0.0,0.0,346.2,1.72,297.0,99225.0
2023-07-31 00:00:00,16.98,79.8,0.0,0.0,0.0,348.2,1.86,289.0,99225.0
2023-07-31 01:00:00,16.72,79.9,0.0,0.0,0.0,339.25,2.07,288.0,99215.0
2023-07-31 02:00:00,16.5,79.75,0.0,0.0,0.0,332.8,2.28,290.0,99186.0
2023-07-31 03:00:00,16.47,80.2,0.0,0.0,0.0,336.6,2.28,291.0,99166.0
2023-07-31 04:00:00,16.37,82.2,54.0,150.7,38.0,331.8,2.21,292.0,99186.0
2023-07-31 05:00:00,17.77,79.2,210.0,478.57,82.0,327.2,2.07,291.0,99196.0
2023-07-31 06:00:00,20.21,67.95,366.0,564.74,125.0,328.6,2.55,292.0,99186.0
2023-07-31 07:00:00,21.43,66.35,438.0,340.22,243.0,337.2,2.62,288.0,99176.0
2023-07-31 08:00:00,22.9,57.3,660.0,690.38,179.0,351.0,2.97,288.0,99147.0
2023-07-31 09:00:00,24.17,51.8,769.0,738.89,186.0,350.8,4.21,293.0,99127.0
2023-07-31 10:00:00,24.86,49.25,532.0,135.11,418.0,380.4,4.28,294.0,99108.0
2023-07-31 11:00:00,25.24,47.85,140.0,0.0,140.0,386.0,4.48,295.0,99088.0
2023-07-31 12:00:00,25.59,47.0,180.0,0.0,180.0,388.8,4.76,296.0,99069.0
2023-07-31 13:00:00,25.73,46.65,431.0,88.22,364.0,386.0,4.76,295.0,99059.0
2023-07-31 14:00:00,25.58,47.6,81.0,0.0,81.0,394.25,4.62,297.0,99069.0
2023-07-31 15:00:00,25.26,49.5,179.0,3.83,177.0,388.2,4.41,300.0,99069.0
2023-07-31 16:00:00,22.2,59.66,134.0,10.82,130.0,373.99,2.7,303.0,99059.0
2023-07-31 17:00:00,22.18,60.81,132.0,235.2,83.0,372.91,2.7,306.0,99069.0
2023-07-31 18:00:00,22.15,61.96,16.0,0.0,16.0,371.83,2.7,309.0,99098.0
2023-07-31 19:00:00,22.12,63.1,0.0,0.0,0.0,370.75,2.7,322.0,99166.0
2023-07-31 20:00:00,22.09,64.25,0.0,0.0,0.0,369.67,2.69,323.0,99196.0
2023-07-31 21:00:00,22.07,65.39,0.0,0.0,0.0,368.58,2.69,323.0,99235.0
2023-07-31 22:00:00,22.04,66.54,0.0,0.0,0.0,367.5,2.69,322.0,99254.0
2023-07-31 23:00:00,22.01,67.69,0.0,0.0,0.0,366.42,2.69,322.0,99274.0
2023-08-01 00:00:00,21.98,68.83,0.0,0.0,0.0,365.34,2.69,19.0,98962.0
2023-08-01 01:00:00,21.96,69.98,0.0,0.0,0.0,364.25,2.69,21.0,98952.0
2023-08-01 02:00:00,21.93,71.12,0.0,0.0,0.0,363.17,2.69,24.0,98981.0
2023-08-01 03:00:00,21.9,72.27,0.0,0.0,0.0,362.09,2.68,28.0,98991.0
2023-08-01 04:00:00,21.87,73.42,44.0,77.67,36.0,361.01,2.68,31.0,99011.0
2023-08-01 05:00:00,21.84,74.56,185.0,340.22,95.0,359.93,2.68,36.0,99030.0
2023-08-01 06:00:00,21.82,75.71,344.0,495.24,134.0,358.84,2.68,44.0,99040.0
2023-08-01 07:00:00,21.79,76.86,505.0,613.35,155.0,357.76,2.68,40.0,99050.0
2023-08-01 08:00:00,26.92,58.4,633.0,640.88,188.0,379.0,3.59,42.0,99050.0
2023-08-01 09:00:00,28.3,53.35,620.0,366.06,332.0,387.2,3.72,48.0,99059.0
2023-08-01 10:00:00,29.3,50.45,693.0,421.85,338.0,393.25,3.66,55.0,99059.0
2023-08-01 11:00:00,30.12,48.45,843.0,797.69,161.0,404.65,3.38,58.0,99030.0
2023-08-01 12:00:00,30.71,46.45,810.0,788.0,159.0,418.25,3.24,58.0,98972.0
2023-08-01 13:00:00,30.79,45.35,609.0,397.62,308.0,427.65,3.17,56.0,98923.0
2023-08-01 14:00:00,30.25,47.85,574.0,573.37,200.0,413.25,3.24,54.0,98884.0
2023-08-01 15:00:00,28.12,59.8,109.0,0.0,109.0,413.45,2.83,56.0,98874.0
2023-08-01 16:00:00,27.41,62.55,163.0,43.65,147.0,408.25,2.34,39.0,98855.0
2023-08-01 17:00:00,25.49,73.95,53.0,0.0,53.0,403.25,2.69,49.0,98981.0
2023-08-01 18:00:00,24.88,76.2,6.0,0.0,6.0,401.45,1.86,43.0,99011.0
2023-08-01 19:00:00,25.92,60.6,0.0,0.0,0.0,397.45,1.79,86.0,99079.0
2023-08-01 20:00:00,24.45,70.8,0.0,0.0,0.0,389.4,1.31,68.0,99137.0
2023-08-01 21:00:00,23.42,74.75,0.0,0.0,0.0,391.45,1.52,36.0,99137.0
2023-08-01 22:00:00,22.53,78.15,0.0,0.0,0.0,381.2,1.66,27.0,99147.0
2023-08-01 23:00:00,21.99,81.1,0.0,0.0,0.0,383.6,1.59,22.0,99137.0
2023-08-02 00:00:00,21.52,83.2,0.0,0.0,0.0,380.2,1.72,24.0,99147.0
2023-08-02 01:00:00,21.12,85.1,0.0,0.0,0.0,374.65,1.86,28.0,99118.0
2023-08-02 02:00:00,20.72,87.05,0.0,0.0,0.0,370.4,1.93,32.0,99147.0
2023-08-02 03:00:00,20.36,88.75,0.0,0.0,0.0,367.6,1.93,32.0,99147.0
2023-08-02 04:00:00,20.29,89.1,37.0,50.1,32.0,368.4,2.0,29.0,99176.0
2023-08-02 05:00:00,21.71,83.65,183.0,336.44,95.0,363.6,1.93,28.0,99215.0
2023-08-02 06:00:00,23.7,74.25,351.0,536.45,125.0,365.4,2.34,34.0,99254.0
2023-08-02 07:00:00,25.95,65.15,458.0,433.04,212.0,375.2,2.0,46.0,99274.0
2023-08-02 08:00:00,27.4,57.65,655.0,725.49,153.0,382.4,2.0,51.0,99254.0
2023-08-02 09:00:00,28.79,50.25,736.0,678.19,204.0,390.6,2.14,54.0,99264.0
2023-08-02 10:00:00,30.06,44.15,842.0,843.6,134.0,393.0,2.21,57.0,99225.0
2023-08-02 11:00:00,31.07,39.8,849.0,817.43,152.0,397.65,2.21,60.0,99157.0
2023-08-02 12:00:00,31.7,36.95,789.0,719.87,196.0,402.45,2.34,60.0,99098.0
2023-08-02 13:00:00,31.98,35.6,724.0,739.58,166.0,410.45,2.62,58.0,99059.0
2023-08-02 14:00:00,31.84,34.95,610.0,709.68,149.0,415.25,2.97,56.0,99030.0
2023-08-02 15:00:00,31.36,35.6,347.0,222.78,232.0,409.45,3.1,50.0,99030.0
2023-08-02 16:00:00,31.06,35.9,201.0,115.57,159.0,404.05,3.38,47.0,99059.0
2023-08-02 17:00:00,30.25,38.65,129.0,257.86,77.0,410.45,3.24,52.0,99088.0
2023-08-02 18:00:00,29.11,42.5,10.0,0.0,10.0,407.05,2.83,55.0,99108.0
2023-08-02 19:00:00,27.54,47.6,0.0,0.0,0.0,390.6,2.62,42.0,99186.0
2023-08-02 20:00:00,26.65,50.2,0.0,0.0,0.0,389.0,2.69,42.0,99205.0
2023-08-02 21:00:00,25.55,54.7,0.0,0.0,0.0,374.8,2.41,39.0,99254.0
2023-08-02 22:00:00,24.57,59.45,0.0,0.0,0.0,373.6,2.34,34.0,99274.0
2023-08-02 23:00:00,23.72,63.9,0.0,0.0,0.0,369.2,2.34,30.0,99264.0
2023-08-03 00:00:00,23.03,67.7,0.0,0.0,0.0,367.0,2.34,25.0,99244.0
2023-08-03 01:00:00,22.48,71.05,0.0,0.0,0.0,367.25,2.28,24.0,99235.0
2023-08-03 02:00:00,21.84,74.55,0.0,0.0,0.0,361.8,2.21,22.0,99244.0
2023-08-03 03:00:00,21.4,77.2,0.0,0.0,0.0,362.0,2.28,19.0,99235.0
2023-08-03 04:00:00,21.1,79.8,36.0,51.78,31.0,356.2,2.28,19.0,99264.0
2023-08-03 05:00:00,22.25,77.4,190.0,379.02,92.0,357.2,2.0,22.0,99283.0
2023-08-03 06:00:00,24.85,65.95,362.0,583.03,118.0,361.6,2.48,34.0,99312.0
2023-08-03 07:00:00,26.52,59.45,510.0,615.4,162.0,378.4,3.17,41.0,99322.0
2023-08-03 08:00:00,27.94,51.2,668.0,749.82,151.0,385.4,3.52,49.0,99303.0
2023-08-03 09:00:00,29.43,42.9,792.0,846.46,130.0,385.0,3.72,52.0,99274.0
2023-08-03 10:00:00,30.29,37.75,756.0,556.8,290.0,399.85,3.66,53.0,99244.0
2023-08-03 11:00:00,31.36,33.1,793.0,620.95,265.0,387.6,3.72,56.0,99196.0
2023-08-03 12:00:00,32.0,29.85,840.0,863.26,131.0,389.6,3.72,59.0,99157.0
2023-08-03 13:00:00,32.38,27.35,738.0,762.08,165.0,391.0,3.79,59.0,99098.0
2023-08-03 14:00:00,32.41,25.65,632.0,777.68,129.0,384.6,3.79,57.0,99040.0
2023-08-03 15:00:00,32.3,24.9,485.0,734.62,108.0,379.8,4.0,56.0,99001.0
2023-08-03 16:00:00,31.66,25.85,312.0,599.71,96.0,372.0,4.0,56.0,98981.0
2023-08-03 17:00:00,30.6,29.0,145.0,398.64,66.0,373.8,3.45,56.0,99001.0
2023-08-03 18:00:00,28.94,33.25,9.0,0.0,9.0,365.2,3.1,56.0,99020.0
2023-08-03 19:00:00,27.6,37.15,0.0,0.0,0.0,368.2,3.24,58.0,99069.0
2023-08-03 20:00:00,26.42,41.15,0.0,0.0,0.0,367.0,2.9,57.0,99088.0
2023-08-03 21:00:00,25.24,45.6,0.0,0.0,0.0,357.6,2.62,51.0,99147.0
2023-08-03 22:00:00,24.2,49.9,0.0,0.0,0.0,355.0,2.48,47.0,99147.0
2023-08-03 23:00:00,23.17,54.55,0.0,0.0,0.0,352.6,2.28,45.0,99147.0
2023-08-04 00:00:00,22.04,59.85,0.0,0.0,0.0,350.6,2.07,49.0,99127.0
2023-08-04 01:00:00,20.82,65.95,0.0,0.0,0.0,345.45,1.86,47.0,99098.0
2023-08-04 02:00:00,19.89,70.25,0.0,0.0,0.0,343.4,1.79,45.0,99088.0
2023-08-04 03:00:00,19.33,73.45,0.0,0.0,0.0,348.4,1.72,42.0,99079.0
2023-08-04 04:00:00,18.95,77.75,35.0,53.6,30.0,346.2,1.66,38.0,99088.0
2023-08-04 05:00:00,20.59,76.25,176.0,320.91,94.0,349.4,1.1,38.0,99108.0
2023-08-04 06:00:00,23.86,58.7,333.0,461.89,141.0,352.8,0.9,57.0,99137.0
2023-08-04 07:00:00,25.9,52.25,505.0,630.72,150.0,367.0,1.03,88.0,99108.0
2023-08-04 08:00:00,27.44,49.35,649.0,714.7,158.0,376.2,1.03,96.0,99088.0
2023-08-04 09:00:00,28.92,44.05,762.0,779.82,154.0,383.0,1.1,92.0,99069.0
2023-08-04 10:00:00,30.2,38.0,835.0,830.39,142.0,387.8,1.1,96.0,99050.0
2023-08-04 11:00:00,31.3,33.8,842.0,804.36,160.0,393.65,1.1,93.0,98991.0
2023-08-04 12:00:00,31.86,31.45,822.0,840.28,134.0,402.05,1.1,93.0,98952.0
2023-08-04 13:00:00,32.17,29.95,737.0,799.51,138.0,401.45,1.03,93.0,98894.0
2023-08-04 14:00:00,32.23,29.45,596.0,672.44,163.0,411.85,0.9,106.0,98816.0
2023-08-04 15:00:00,31.94,29.6,458.0,644.98,129.0,414.65,0.69,134.0,98816.0
2023-08-04 16:00:00,31.45,30.6,185.0,86.87,154.0,411.65,0.55,183.0,98806.0
2023-08-04 17:00:00,30.79,37.55,109.0,159.3,78.0,412.45,0.76,225.0,98796.0
2023-08-04 18:00:00,29.12,42.8,0.0,0.0,0.0,400.25,0.69,264.0,98796.0
2023-08-04 19:00:00,28.36,44.2,0.0,0.0,0.0,403.25,0.41,181.0,98845.0
2023-08-04 20:00:00,26.64,50.35,0.0,0.0,0.0,396.25,0.9,213.0,98864.0
2023-08-04 21:00:00,25.17,55.45,0.0,0.0,0.0,378.6,1.1,239.0,98864.0
2023-08-04 22:00:00,24.56,58.7,0.0,0.0,0.0,393.0,1.03,258.0,98884.0
2023-08-04 23:00:00,24.45,58.85,0.0,0.0,0.0,383.0,0.9,271.0,98874.0
2023-08-05 00:00:00,25.04,55.5,0.0,0.0,0.0,378.8,0.69,285.0,98835.0
2023-08-05 01:00:00,24.13,59.45,0.0,0.0,0.0,377.85,0.76,307.0,98806.0
2023-08-05 02:00:00,23.12,64.15,0.0,0.0,0.0,368.8,0.83,331.0,98826.0
2023-08-05 03:00:00,22.4,67.85,0.0,0.0,0.0,367.2,0.76,349.0,98835.0
2023-08-05 04:00:00,21.77,71.9,36.0,66.69,30.0,367.6,0.83,6.0,98864.0
2023-08-05 05:00:00,22.04,76.0,151.0,194.1,102.0,369.6,0.83,2.0,98864.0
2023-08-05 06:00:00,24.56,63.15,270.0,220.43,179.0,369.4,0.76,5.0,98903.0
2023-08-05 07:00:00,26.65,56.4,426.0,351.67,229.0,371.4,1.79,355.0,98894.0
2023-08-05 08:00:00,28.37,50.4,597.0,543.49,225.0,382.4,2.07,8.0,98903.0
2023-08-05 09:00:00,27.98,52.05,662.0,482.49,287.0,394.85,2.41,1.0,98903.0
2023-08-05 10:00:00,26.55,60.25,573.0,206.7,401.0,398.25,3.31,342.0,98952.0
2023-08-05 11:00:00,26.86,59.05,702.0,427.02,341.0,403.25,2.48,342.0,98952.0
2023-08-05 12:00:00,27.52,55.45,795.0,760.86,174.0,412.05,2.0,360.0,98913.0
2023-08-05 13:00:00,28.82,50.85,723.0,764.95,152.0,405.65,1.86,356.0,98894.0
2023-08-05 14:00:00,29.19,47.9,538.0,478.96,231.0,402.85,1.66,342.0,98933.0
2023-08-05 15:00:00,27.23,57.5,456.0,651.0,126.0,408.85,2.41,336.0,98952.0
2023-08-05 16:00:00,24.98,71.0,109.0,2.83,108.0,404.05,2.07,345.0,98942.0
2023-08-05 17:00:00,25.13,67.95,90.0,78.56,75.0,399.85,2.34,10.0,98942.0
2023-08-05 18:00:00,24.36,69.7,0.0,0.0,0.0,398.25,2.62,31.0,98962.0
2023-08-05 19:00:00,24.62,60.65,0.0,0.0,0.0,370.4,1.17,60.0,99020.0
2023-08-05 20:00:00,22.93,69.7,0.0,0.0,0.0,371.2,1.17,30.0,99059.0
2023-08-05 21:00:00,21.9,72.95,0.0,0.0,0.0,371.0,1.31,21.0,99079.0
2023-08-05 22:00:00,21.04,74.7,0.0,0.0,0.0,366.6,1.72,18.0,99098.0
2023-08-05 23:00:00,20.79,74.6,0.0,0.0,0.0,372.4,1.86,14.0,99137.0
2023-08-06 00:00:00,20.4,74.6,0.0,0.0,0.0,363.0,2.0,8.0,99127.0
2023-08-06 01:00:00,20.15,73.55,0.0,0.0,0.0,358.85,2.21,5.0,99137.0
2023-08-06 02:00:00,19.91,71.85,0.0,0.0,0.0,355.6,2.34,9.0,99166.0
2023-08-06 03:00:00,19.52,70.7,0.0,0.0,0.0,349.6,2.34,17.0,99157.0
2023-08-06 04:00:00,19.36,69.9,13.0,0.0,13.0,356.4,2.28,25.0,99166.0
2023-08-06 05:00:00,19.9,67.05,119.0,72.19,101.0,348.6,2.14,27.0,99215.0
2023-08-06 06:00:00,20.95,60.5,352.0,561.06,122.0,344.0,2.48,35.0,99244.0
2023-08-06 07:00:00,22.29,59.25,508.0,631.42,156.0,340.8,2.48,22.0,99283.0
2023-08-06 08:00:00,23.63,54.3,668.0,768.46,144.0,349.6,2.21,28.0,99254.0
2023-08-06 09:00:00,24.8,49.45,731.0,655.73,223.0,351.0,1.79,18.0,99235.0
2023-08-06 10:00:00,25.78,45.2,753.0,560.5,288.0,359.4,1.59,1.0,99186.0
2023-08-06 11:00:00,26.85,40.35,813.0,689.33,232.0,360.2,1.52,353.0,99147.0
2023-08-06 12:00:00,27.46,37.5,828.0,835.87,148.0,366.2,1.45,1.0,99098.0
2023-08-06 13:00:00,28.17,35.2,750.0,825.68,136.0,354.8,1.38,10.0,99030.0
2023-08-06 14:00:00,28.5,33.7,613.0,724.22,151.0,357.6,1.45,20.0,98972.0
2023-08-06 15:00:00,28.5,32.95,465.0,671.12,127.0,358.2,1.38,33.0,98933.0
2023-08-06 16:00:00,28.25,32.85,289.0,505.87,112.0,355.4,1.17,47.0,98884.0
2023-08-06 17:00:00,27.79,33.6,141.0,438.09,59.0,351.8,1.31,60.0,98874.0
2023-08-06 18:00:00,26.42,38.4,0.0,0.0,0.0,348.6,1.72,80.0,98874.0
2023-08-06 19:00:00,24.56,43.0,0.0,0.0,0.0,341.6,2.07,73.0,98933.0
2023-08-06 20:00:00,22.84,48.05,0.0,0.0,0.0,338.2,2.28,71.0,98972.0
2023-08-06 21:00:00,21.59,52.1,0.0,0.0,0.0,334.8,2.48,68.0,99020.0
2023-08-06 22:00:00,20.71,54.75,0.0,0.0,0.0,332.4,2.62,67.0,99030.0
2023-08-06 23:00:00,19.94,56.9,0.0,0.0,0.0,329.8,2.41,64.0,99050.0
2023-08-07 00:00:00,19.07,59.9,0.0,0.0,0.0,327.2,2.21,58.0,99020.0
2023-08-07 01:00:00,18.13,63.35,0.0,0.0,0.0,324.45,2.14,52.0,98981.0
2023-08-07 02:00:00,17.23,67.5,0.0,0.0,0.0,321.6,2.0,47.0,98981.0
2023-08-07 03:00:00,16.5,70.95,0.0,0.0,0.0,320.0,2.0,44.0,98981.0
2023-08-07 04:00:00,16.02,75.65,41.0,144.16,29.0,318.2,2.0,47.0,98991.0
2023-08-07 05:00:00,17.35,76.35,192.0,475.23,75.0,317.2,1.66,52.0,99020.0
2023-08-07 06:00:00,21.45,54.7,363.0,646.17,100.0,320.4,1.72,67.0,99069.0
2023-08-07 07:00:00,23.63,51.8,528.0,742.71,116.0,330.0,1.93,82.0,99050.0
2023-08-07 08:00:00,25.64,46.85,651.0,719.89,162.0,340.4,2.34,103.0,99020.0
2023-08-07 09:00:00,27.36,42.35,774.0,814.6,145.0,349.8,2.48,116.0,98981.0
2023-08-07 10:00:00,28.84,38.2,844.0,851.21,140.0,357.4,2.62,124.0,98942.0
2023-08-07 11:00:00,30.02,34.05,851.0,824.77,158.0,364.0,2.76,129.0,98845.0
2023-08-07 12:00:00,30.77,31.4,794.0,740.02,194.0,367.2,2.9,133.0,98777.0
2023-08-07 13:00:00,31.3,29.9,654.0,525.17,265.0,374.0,3.03,140.0,98728.0
2023-08-07 14:00:00,31.4,30.05,558.0,538.74,216.0,377.4,3.17,146.0,98679.0
2023-08-07 15:00:00,31.28,31.05,365.0,289.84,220.0,380.2,3.24,153.0,98660.0
2023-08-07 16:00:00,30.81,33.35,153.0,37.54,140.0,385.6,3.38,157.0,98641.0
2023-08-07 17:00:00,29.72,38.35,123.0,300.01,68.0,383.4,2.62,158.0,98689.0
2023-08-07 18:00:00,28.3,43.8,0.0,0.0,0.0,391.0,2.34,158.0,98670.0
2023-08-07 19:00:00,26.92,52.9,0.0,0.0,0.0,388.6,2.76,169.0,98757.0
2023-08-07 20:00:00,26.21,59.4,0.0,0.0,0.0,400.45,2.76,172.0,98757.0
2023-08-07 21:00:00,25.54,64.6,0.0,0.0,0.0,403.05,2.48,170.0,98777.0
2023-08-07 22:00:00,24.93,67.2,0.0,0.0,0.0,398.25,2.21,151.0,98748.0
2023-08-07 23:00:00,24.51,68.3,0.0,0.0,0.0,394.25,2.41,145.0,98787.0
2023-08-08 00:00:00,24.12,68.85,0.0,0.0,0.0,387.65,2.76,145.0,98777.0
2023-08-08 01:00:00,23.57,70.45,0.0,0.0,0.0,379.85,2.62,142.0,98699.0
2023-08-08 02:00:00,23.12,71.55,0.0,0.0,0.0,377.6,2.62,133.0,98650.0
2023-08-08 03:00:00,22.82,71.5,0.0,0.0,0.0,378.4,2.76,131.0,98660.0
2023-08-08 04:00:00,22.69,70.35,25.0,25.05,23.0,378.8,2.97,135.0,98679.0
2023-08-08 05:00:00,23.34,65.95,159.0,271.58,93.0,375.4,2.9,142.0,98709.0
2023-08-08 06:00:00,24.89,57.55,330.0,504.88,126.0,376.2,3.45,146.0,98738.0
2023-08-08 07:00:00,25.43,66.9,492.0,623.26,148.0,376.8,3.93,150.0,98757.0
2023-08-08 08:00:00,27.08,58.9,629.0,679.86,169.0,384.2,4.28,156.0,98748.0
2023-08-08 09:00:00,28.82,51.05,753.0,787.47,147.0,386.6,4.55,162.0,98748.0
2023-08-08 10:00:00,30.06,46.15,813.0,794.47,158.0,394.65,4.55,167.0,98699.0
2023-08-08 11:00:00,31.15,42.05,838.0,829.79,143.0,397.45,4.48,168.0,98660.0
2023-08-08 12:00:00,31.92,38.8,804.0,819.33,142.0,405.25,4.28,170.0,98611.0
2023-08-08 13:00:00,32.74,36.25,666.0,596.42,226.0,406.85,4.34,172.0,98572.0
2023-08-08 14:00:00,32.7,35.8,572.0,626.98,176.0,412.85,4.21,177.0,98553.0
2023-08-08 15:00:00,32.17,36.55,344.0,249.59,220.0,410.45,4.0,180.0,98533.0
2023-08-08 16:00:00,29.59,46.6,86.0,0.0,86.0,416.85,3.03,213.0,98553.0
2023-08-08 17:00:00,28.57,50.9,11.0,0.0,11.0,407.85,1.24,201.0,98602.0
2023-08-08 18:00:00,27.77,54.95,0.0,0.0,0.0,403.45,0.9,170.0,98621.0
